anio,mes,dia,fecha,temperatura maxima,temperatura minima,temperatura media,lluvia media,brillo solar total,radiacion media,evaporacion tanque total,evaporacion piche total,nubosidad media,dir viento predominante,velocidad viento media,humedad relativa media,presion atmosferica media,temperatura suelo 1
1970,5,27,1970/5/27,-99.9,-99.9,28.7,0,8,-99.9,3.6,4.5,-99.9,-99.9,2.6,85,763.6,-99.9
1970,5,28,1970/5/28,-99.9,-99.9,28.5,0,9.6,-99.9,9.1,4,-99.9,-99.9,2.9,87,763.4,-99.9
1970,5,29,1970/5/29,-99.9,-99.9,28.1,1,8.5,-99.9,5.5,3,-99.9,-99.9,2.8,88,764.8,-99.9
1970,5,30,1970/5/30,-99.9,-99.9,28.4,0,-99.9,-99.9,12.2,3.7,-99.9,-99.9,3.3,85,764.2,-99.9
1970,5,31,1970/5/31,-99.9,-99.9,27.9,0.4,5.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,89,763.4,-99.9
1970,6,1,1970/6/1,-99.9,-99.9,28.9,0,10,-99.9,-99.9,-99.9,-99.9,-99.9,3.6,82,763.4,-99.9
1970,6,2,1970/6/2,-99.9,-99.9,28.6,1.3,9.6,-99.9,-99.9,-99.9,-99.9,-99.9,4.3,81,764.1,-99.9
1970,6,3,1970/6/3,-99.9,-99.9,28,4.5,8.4,-99.9,-99.9,-99.9,-99.9,-99.9,3.2,85,764.8,-99.9
1970,6,4,1970/6/4,-99.9,-99.9,27.2,8.6,5.7,-99.9,-99.9,-99.9,-99.9,-99.9,4.3,88,-99.9,-99.9
1970,6,5,1970/6/5,-99.9,-99.9,26.9,18.5,4,-99.9,-99.9,-99.9,-99.9,-99.9,3,91,765.8,-99.9
1970,6,6,1970/6/6,-99.9,-99.9,26.5,29.4,1.4,-99.9,-99.9,-99.9,-99.9,-99.9,2.5,94,765.1,-99.9
1970,6,7,1970/6/7,-99.9,-99.9,25.9,5.8,2.3,-99.9,-99.9,-99.9,-99.9,-99.9,3.4,94,766.1,-99.9
1970,6,8,1970/6/8,-99.9,-99.9,25.7,17.6,2.1,-99.9,-99.9,-99.9,-99.9,-99.9,3.1,96,766.9,-99.9
1970,6,9,1970/6/9,-99.9,-99.9,27.8,21.3,5.6,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,91,765.9,-99.9
1970,6,10,1970/6/10,-99.9,-99.9,28.7,0,9.2,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,85,763.8,-99.9
1970,6,11,1970/6/11,-99.9,-99.9,28,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,90,762.9,-99.9
1970,6,12,1970/6/12,-99.9,-99.9,28.8,2.6,1.9,-99.9,-99.9,-99.9,-99.9,-99.9,2.2,90,764.2,-99.9
1970,6,13,1970/6/13,-99.9,-99.9,27.1,20.1,0.6,-99.9,-99.9,-99.9,-99.9,-99.9,2.8,95,766.5,-99.9
1970,6,14,1970/6/14,-99.9,-99.9,26.6,24.7,5.7,-99.9,-99.9,-99.9,-99.9,-99.9,3.5,91,766.7,-99.9
1970,6,15,1970/6/15,-99.9,-99.9,25.9,0.9,3.8,-99.9,-99.9,-99.9,-99.9,-99.9,3.2,92,764.9,-99.9
1970,6,16,1970/6/16,-99.9,-99.9,26.9,0,5.3,-99.9,-99.9,-99.9,-99.9,-99.9,2.6,85,765.3,-99.9
1970,6,17,1970/6/17,-99.9,-99.9,26.9,-99.9,4.3,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,92,765.8,-99.9
1970,6,18,1970/6/18,-99.9,-99.9,26.4,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,94,765.8,-99.9
