Fecha,Hora,Bateria [Med] [V],Hum. Rel [Med] [%],Lluvia [Acu] [mm],Temp. Ai [Med] [°C],D.Viento [Med] [°],P.Rocio [Med] [°C],Evap. [Inc] [mm],R.Global1 [Med] [W/m2],V.Viento [Med] [Km/h]
9/30/2011,20:15:00,12.92,85.07,0,13.68,225.13,11.19,-0.01,0,2.74
9/30/2011,20:30:00,12.92,90.1,0,13.19,238.45,11.58,0,0,1.8
9/30/2011,20:45:00,12.92,90.43,0,13.31,155.62,11.76,0,0,1.57
9/30/2011,21:00:00,12.91,89.26,0,13.35,205.85,11.6,0,0,2.03
9/30/2011,21:15:00,12.91,89,0,13.36,322.74,11.56,0,0,1.65
9/30/2011,21:30:00,12.91,89.42,0,13.31,348.52,11.59,0,0,2.58
9/30/2011,21:45:00,12.9,87.92,0,13.19,303.68,11.21,0,0,1.99
9/30/2011,22:00:00,12.9,90.62,0,12.99,230.55,11.47,0,0,1.96
9/30/2011,22:15:00,12.9,90.79,0,12.88,102.21,11.39,0,0,2.3
9/30/2011,22:30:00,12.89,87.09,0,13,76.34,10.87,0,0,4.11
9/30/2011,22:45:00,12.89,84.9,0,13.19,81.88,10.67,0,0,3.49
9/30/2011,23:00:00,12.88,86.36,0,13.02,148.12,10.77,0,0,1.85
9/30/2011,23:15:00,12.89,88.66,0,12.91,249.46,11.06,0,0,2.5
9/30/2011,23:30:00,12.88,89.76,0,12.83,43.73,11.17,0,0,1.84
9/30/2011,23:45:00,12.88,89.25,0,12.86,353.92,11.11,0,0,2.53
10/01/2011,0:00:00,12.89,87.22,0,12.98,314.91,10.89,0,0,1.69
10/01/2011,0:15:00,12.9,88.36,0,12.97,239.7,11.06,0,0,1.63
10/01/2011,0:30:00,12.87,90.68,0,12.75,247.54,11.25,0,0,2.48
10/01/2011,0:45:00,12.86,91.48,0,12.67,229.9,11.3,0,0,1.31
10/01/2011,1:00:00,12.86,91.38,0,12.82,269.39,11.43,0,0,1.92
10/01/2011,1:15:00,12.85,91.19,0.1,12.77,271.68,11.36,-0.04,0,2.11
10/01/2011,1:30:00,12.85,91.46,0,12.64,278.97,11.27,-0.02,0,2.18
10/01/2011,1:45:00,12.85,91.45,0.3,12.67,318.17,11.3,-0.1,0,2.22
10/01/2011,2:00:00,12.84,91.84,0.1,12.72,351.14,11.42,-0.13,0,2.46
10/01/2011,2:15:00,12.84,91.81,0,12.69,300.1,11.38,-0.09,0,2.28
10/01/2011,2:30:00,12.83,92,0.1,12.67,291.1,11.39,-0.05,0,1.48
10/01/2011,2:45:00,12.83,92.21,0,12.69,274.2,11.45,-0.03,0,1.94
10/01/2011,3:00:00,12.82,92.93,0.1,12.61,294.11,11.48,-0.06,0,2.72
10/01/2011,3:15:00,12.81,92.79,0.6,12.6,60.37,11.45,-0.37,0,1.72
10/01/2011,3:30:00,12.81,90.8,0.2,12.38,88.46,10.9,-0.38,0,3.2
10/01/2011,3:45:00,12.8,89.83,0,12.52,318.33,10.88,-0.09,0,3.46
10/01/2011,4:00:00,12.79,92.53,0,12.44,250,11.25,-0.03,0,2.33
10/01/2011,4:15:00,12.78,92.82,0.1,12.36,268.1,11.22,0,0,2.29
10/01/2011,4:30:00,12.78,92.98,0,12.34,316.7,11.22,0,0,2.89
10/01/2011,4:45:00,12.77,92.9,0,12.25,271.61,11.12,-0.01,0,2.04
10/01/2011,5:00:00,12.76,92.99,0,12.22,11.99,11.1,0,0,1.55
10/01/2011,5:15:00,12.75,92.73,0,12.15,307.95,11,0,0,1.78
10/01/2011,5:30:00,12.74,93.27,0,12.15,227.16,11.08,0,0,2.56
10/01/2011,5:45:00,12.74,93.38,0,12.12,336.82,11.08,0,0.01,2.58
10/01/2011,6:00:00,12.73,93.31,0,12.12,277.9,11.06,0,1.42,1.83
10/01/2011,6:15:00,12.74,93.24,0,12.11,223.63,11.04,0,7.02,2.23
10/01/2011,6:30:00,12.84,93.44,0,12.14,212.75,11.1,0,16.46,1.65
10/01/2011,6:45:00,13.09,93.32,0,12.22,348.38,11.16,0,29.67,2.29
10/01/2011,7:00:00,13.52,93.14,0,12.33,295.02,11.25,-0.05,49.54,2.13
10/01/2011,7:15:00,13.58,92.95,0,12.46,258.55,11.34,-0.02,80.48,2.35
10/01/2011,7:30:00,13.59,92.15,0,12.72,261.31,11.47,0,117.65,2.18
10/01/2011,7:45:00,13.59,90.5,0,12.93,259.04,11.4,0,107.85,3.22
10/01/2011,8:00:00,13.59,88.75,0,13.31,248.39,11.47,0,128.07,2.95
10/01/2011,8:15:00,13.59,89.11,0,13.44,230.51,11.66,0,164.9,2.99
10/01/2011,8:30:00,13.6,87.31,0,13.85,236.91,11.76,0,203.88,3.64
10/01/2011,8:45:00,13.6,84.61,0,14.41,228.57,11.82,0,317.54,4.28
10/01/2011,9:00:00,13.61,76.26,0,15.62,78.01,11.39,0,374.79,5.02
10/01/2011,9:15:00,13.61,68.37,0,16.5,16.8,10.6,-0.02,464.43,7.92
10/01/2011,9:30:00,13.61,66.2,0,16.72,47.7,10.33,-0.02,476.24,9.77
10/01/2011,9:45:00,13.62,64.36,0,17.01,44.49,10.18,0,570.91,10.74
10/01/2011,10:00:00,13.62,63.02,0,17.59,40.71,10.41,0,559.83,9.04
10/01/2011,10:15:00,13.62,59.89,0,18.15,38.46,10.17,0,695.97,10.14
10/01/2011,10:30:00,13.63,58.29,0,18.77,24.15,10.35,0,807.94,9.56
10/01/2011,10:45:00,13.63,59.41,0,19.04,36.72,10.89,0,893.29,10.59
10/01/2011,11:00:00,13.63,59.06,0,19.45,38.41,11.18,0,888.73,10.89
10/01/2011,11:15:00,13.64,60.95,0,19.1,50.65,11.34,0.02,946.87,12.22
10/01/2011,11:30:00,13.64,61.2,0,19.09,53.46,11.39,0.02,978.77,13.65
10/01/2011,11:45:00,13.64,60.45,0,19.1,52.68,11.21,0.06,802.13,13.21
10/01/2011,12:00:00,13.64,61.09,0,19.03,58.88,11.31,0.07,914.73,13.04
10/01/2011,12:15:00,13.64,59.39,0,19.49,41.64,11.31,0.04,910.1,12.35
10/01/2011,12:30:00,13.64,61.15,0,18.59,51.23,10.9,0.06,465.71,11.89
10/01/2011,12:45:00,13.64,62.76,0,18.19,49.47,10.91,0.09,429.76,12.7
10/01/2011,13:00:00,13.64,77.5,1.1,15.86,53.06,11.87,-0.12,289.31,13.77
10/01/2011,13:15:00,13.63,81.12,0.8,15.42,43.41,12.17,-0.74,264.62,9.72
10/01/2011,13:30:00,13.63,79.23,0.2,15.89,42.12,12.27,-0.45,272.89,7.8
10/01/2011,13:45:00,13.63,77.44,0.1,16.53,61.1,12.53,-0.11,312.97,4.96
10/01/2011,14:00:00,13.63,77.06,0,16.74,210.3,12.66,-0.01,445.93,4.92
10/01/2011,14:15:00,13.64,69.95,0,17.66,182.99,12.05,0,606.58,3.94
10/01/2011,14:30:00,13.64,67.2,0,17.63,22.92,11.43,0.01,156.95,4.55
10/01/2011,14:45:00,13.64,73.12,0.2,16.31,70.91,11.42,-0.03,48.28,8.46
10/01/2011,15:00:00,13.63,79.15,0.1,15.47,66.36,11.83,-0.39,42.68,5.11
10/01/2011,15:15:00,13.63,78.39,0,15.42,27.46,11.64,-0.03,117.86,4.31
10/01/2011,15:30:00,13.63,79.82,0,15.61,41.67,12.1,0,202.06,5.25
10/01/2011,15:45:00,13.63,81.61,0,15.37,244.64,12.21,0.01,219.79,6.68
10/01/2011,16:00:00,13.63,81.81,0,15.61,246.6,12.48,0,173.52,6.43
10/01/2011,16:15:00,13.63,83.28,0,15.27,243.89,12.42,0,53.62,3.74
10/01/2011,16:30:00,13.63,82.39,0.7,14.83,32.29,11.83,-0.26,28.61,6.64
10/01/2011,16:45:00,13.61,83.24,0.3,14.4,26.27,11.57,-0.74,32.11,6.42
10/01/2011,17:00:00,13.63,83.88,0.5,14.24,60.69,11.53,-0.36,30.72,4.47
10/01/2011,17:15:00,13.62,86.19,0.5,13.96,344.26,11.66,-0.59,18.38,2.96
10/01/2011,17:30:00,13.41,86.52,0.9,13.99,11.64,11.75,-0.89,13.41,4.93
10/01/2011,17:45:00,13.11,84.18,0.4,13.93,57.74,11.28,-0.91,7.58,6.5
10/01/2011,18:00:00,12.97,83.39,0.1,13.98,17.64,11.18,-0.2,0.92,4.05
10/01/2011,18:15:00,12.94,84.47,0,14,60.17,11.39,-0.08,0,2.4
10/01/2011,18:30:00,12.93,86.91,0,13.83,99.93,11.66,-0.01,0,3.08
10/01/2011,18:45:00,12.93,85.84,0,13.93,69.27,11.57,0,0,3.06
10/01/2011,19:00:00,12.93,88.02,0.1,13.74,196.29,11.77,0,0,1.51
10/01/2011,19:15:00,12.93,89.58,0.3,13.53,175.77,11.83,-0.33,0.01,2.27
10/01/2011,19:30:00,12.93,86.86,0.2,13.56,338.67,11.39,-0.2,0,2.68
10/01/2011,19:45:00,12.93,88.13,0.3,13.43,75.62,11.49,-0.28,0,2.62
10/01/2011,20:00:00,12.93,88.31,0,13.45,42.06,11.53,-0.1,0,2.28
10/01/2011,20:15:00,12.92,88.68,1.9,13.39,346.53,11.53,-1.06,0,3.02
10/01/2011,20:30:00,12.92,91.79,0.6,13.27,285.46,11.95,-1.72,0.02,4.98
10/01/2011,20:45:00,12.92,92.69,0.3,13,253.47,11.83,-0.3,0.05,3.87
10/01/2011,21:00:00,12.92,93.12,0.2,12.88,271.44,11.79,-0.35,0.1,4.58
10/01/2011,21:15:00,12.92,92.74,0.1,12.88,267.65,11.72,-0.08,0.02,2.73
10/01/2011,21:30:00,12.91,91.87,0,12.85,291.59,11.55,-0.02,0.06,2.87
10/01/2011,21:45:00,12.91,90.29,0.1,12.79,295.38,11.22,-0.05,0.09,2.78
10/01/2011,22:00:00,12.91,91.16,0.1,12.62,236.81,11.2,-0.11,0,3.58
10/01/2011,22:15:00,12.91,92.29,0.3,12.47,288.48,11.24,-0.13,0.01,2.17
10/01/2011,22:30:00,12.9,91.7,0.8,12.48,283.43,11.15,-0.69,0.06,2.48
10/01/2011,22:45:00,12.9,92.21,1.2,12.33,238.45,11.09,-0.96,0.01,2.93
10/01/2011,23:00:00,12.9,92.97,0.8,12.14,228.19,11.03,-1.34,0.01,2.11
10/01/2011,23:15:00,12.9,93.15,0.3,12.07,232.67,10.99,-0.51,0.01,1.88
10/01/2011,23:30:00,12.9,93.26,0,12.06,245.93,10.99,-0.12,0.03,3.22
10/01/2011,23:45:00,12.89,93.22,0.1,12.02,244.98,10.95,-0.02,0.07,4.14
10/02/2011,0:00:00,12.91,92.44,0,12.15,146.03,10.95,-0.03,0,3.51
10/02/2011,0:15:00,12.91,92.3,0,12.17,181.5,10.94,0,0,2.73
10/02/2011,0:30:00,12.88,92.5,0,12.28,288.2,11.08,0,0,2.44
10/02/2011,0:45:00,12.87,92.23,0,12.19,145.45,10.96,0,0.01,3.54
10/02/2011,1:00:00,12.87,92.14,0,12.19,110.03,10.93,0,0,3.38
10/02/2011,1:15:00,12.87,92.28,0.1,12.14,190.1,10.91,0,0,3.21
10/02/2011,1:30:00,12.86,91.02,0,12.29,196.32,10.84,-0.01,0,3.17
10/02/2011,1:45:00,12.86,86.17,0,12.65,27.48,10.37,-0.01,0,3.05
10/02/2011,2:00:00,12.85,87.51,0,12.46,308.42,10.42,0,0,2.8
10/02/2011,2:15:00,12.85,90.75,0,12.03,241.54,10.55,0,0,2.44
10/02/2011,2:30:00,12.84,92.3,0,11.94,229.48,10.72,0,0,2.92
10/02/2011,2:45:00,12.83,92.08,0,11.96,12.82,10.7,0,0,2.84
10/02/2011,3:00:00,12.83,92.16,0,11.96,278.16,10.71,0,0.01,3.79
10/02/2011,3:15:00,12.82,92.73,0,11.84,182.11,10.69,0,0,2.75
10/02/2011,3:30:00,12.81,92.74,0,11.87,38.34,10.72,0,0,3.19
10/02/2011,3:45:00,12.8,92.61,0,11.83,288.49,10.65,0,0,5.23
10/02/2011,4:00:00,12.8,89.54,0,12.07,311.67,10.38,0,0,3.78
10/02/2011,4:15:00,12.79,89.2,0,12.07,232.71,10.32,0,0,3.73
10/02/2011,4:30:00,12.78,89.64,0,11.95,253.15,10.28,0,0,2.37
10/02/2011,4:45:00,12.77,89.46,0,11.99,233.34,10.29,0,0,2.81
10/02/2011,5:00:00,12.76,85.64,0,12.31,352.34,9.94,0,0,5.42
10/02/2011,5:15:00,12.75,84.06,0,12.44,46.58,9.79,0,0,4.58
10/02/2011,5:30:00,12.74,85.12,0,12.31,352.19,9.86,0,0,3.98
10/02/2011,5:45:00,12.73,85.49,0,12.23,0.64,9.84,0,0.12,4.75
10/02/2011,6:00:00,12.72,85.54,0,12.17,349.99,9.79,0,2.9,4.84
10/02/2011,6:15:00,12.84,86.73,0,12.04,27.29,9.87,0,19.71,3.29
10/02/2011,6:30:00,13.27,87.4,0,12.15,147.92,10.1,0,44.14,1.65
10/02/2011,6:45:00,13.58,88.96,0,12.05,200.71,10.26,0,74.24,2
10/02/2011,7:00:00,13.58,89.19,0,12.16,222.2,10.41,0,87.41,2.54
10/02/2011,7:15:00,13.59,88.1,0,12.65,30.92,10.71,0,106.59,2.21
10/02/2011,7:30:00,13.59,86.69,0,12.94,299.96,10.75,0,115.16,3.55
10/02/2011,7:45:00,13.59,87.6,0,12.7,317.75,10.67,0,109.82,4.86
10/02/2011,8:00:00,13.59,87.26,0,12.78,313.38,10.69,0,68.94,4.19
10/02/2011,8:15:00,13.59,86.54,0,12.97,317.53,10.76,0,108.87,2.99
10/02/2011,8:30:00,13.6,84.25,0,13.55,288.84,10.92,0,207.02,3.67
10/02/2011,8:45:00,13.6,76.76,0,14.68,11.88,10.6,0,302.83,4.63
10/02/2011,9:00:00,13.6,74.79,0,15.14,68.6,10.65,0,219.01,6.2
10/02/2011,9:15:00,13.6,72.84,0,15.28,60.17,10.39,0,254.63,6.56
10/02/2011,9:30:00,13.61,70.88,0,15.44,33.2,10.13,0,286.39,4.25
10/02/2011,9:45:00,13.61,69.13,0,16.05,56.5,10.34,0,341.84,5.69
10/02/2011,10:00:00,13.61,67.09,0,16.64,52.87,10.45,0,500.43,6.66
10/02/2011,10:15:00,13.62,65.71,0,16.59,43.96,10.09,0,345.59,6.86
10/02/2011,10:30:00,13.61,66.81,0,16.42,51.29,10.18,0.01,415.52,9.22
10/02/2011,10:45:00,13.62,68.2,0,15.77,24.21,9.87,-0.01,185.13,7.74
10/02/2011,11:00:00,13.62,70.08,0,15.7,46.98,10.21,0,360.56,8.23
10/02/2011,11:15:00,13.62,66.63,0,17.09,42.28,10.78,0,648.26,7.48
10/02/2011,11:30:00,13.63,63.71,0,18.12,61.16,11.07,0,1089.51,9.88
10/02/2011,11:45:00,13.63,62.1,0,17.58,29.87,10.18,0,387.91,8.62
10/02/2011,12:00:00,13.63,66.17,0,16.63,32.57,10.24,0,340.99,10.32
10/02/2011,12:15:00,13.63,66.6,0,16.81,26.03,10.51,0,323.11,7.55
10/02/2011,12:30:00,13.63,65.92,0,16.9,13.72,10.44,0,376.15,7.3
10/02/2011,12:45:00,13.63,65.36,0,17.04,11,10.44,0,366.71,7.63
10/02/2011,13:00:00,13.63,68.83,0,16.44,46.63,10.64,0.01,316.47,10.33
10/02/2011,13:15:00,13.63,74.74,0,15.88,48.92,11.36,0,296.54,7.6
10/02/2011,13:30:00,13.63,71.9,0,16.12,52.23,11,0,288.98,9.83
10/02/2011,13:45:00,13.63,69.46,0,16.63,57.3,10.96,0,414.87,9.2
10/02/2011,14:00:00,13.63,64.54,0,17.89,61.85,11.06,0,494.25,8.35
10/02/2011,14:15:00,13.64,68.37,0,16.46,49,10.56,0,191.33,10.29
10/02/2011,14:30:00,13.63,68.7,0,16.84,4.39,11,0,439.49,6.6
10/02/2011,14:45:00,13.64,70.65,0,16.34,27.17,10.94,0.02,126.78,8.02
10/02/2011,15:00:00,13.63,77.98,1.1,15.18,41.33,11.32,-0.2,124.31,8.72
10/02/2011,15:15:00,13.63,80.27,0,14.82,43.02,11.42,-0.46,138.18,5.79
10/02/2011,15:30:00,13.63,79.23,0,15.27,26.86,11.66,-0.01,196.64,5.66
10/02/2011,15:45:00,13.63,74.08,0,15.71,12.55,11.06,0,241.4,4.59
10/02/2011,16:00:00,13.63,73.69,0,15.45,2.36,10.73,0,158.2,6.46
10/02/2011,16:15:00,13.63,75.88,0,15.28,51.84,11.01,0,77.03,5.81
10/02/2011,16:30:00,13.63,76.06,0,14.99,56.1,10.77,0,57.44,6.47
10/02/2011,16:45:00,13.63,77.57,0,14.83,55.44,10.91,0.01,59.44,7.82
10/02/2011,17:00:00,13.63,77.7,0,14.74,52.63,10.85,0.01,46.75,7.1
10/02/2011,17:15:00,13.6,78.06,0,14.65,38.73,10.83,0,29.06,5.64
10/02/2011,17:30:00,13.23,78.69,0,14.54,15.96,10.85,0,12.56,6.04
10/02/2011,17:45:00,13.08,79.96,0,14.41,29.1,10.96,0,7.11,6.22
10/02/2011,18:00:00,12.98,80.55,0,14.31,44.28,10.98,0,1.73,7.44
10/02/2011,18:15:00,12.96,82.79,0,14.01,42.64,11.1,0,0,7.49
10/02/2011,18:30:00,12.95,83.05,0.1,13.83,43.19,10.97,-0.03,0,9.06
10/02/2011,18:45:00,12.95,83.02,0,13.74,35.49,10.88,0,0,7.2
10/02/2011,19:00:00,12.94,82.29,0,13.74,34.29,10.74,0,0,7.75
10/02/2011,19:15:00,12.94,83.07,0,13.62,43.11,10.77,0.01,0,6.95
10/02/2011,19:30:00,12.94,81.9,0,13.64,32.79,10.58,-0.06,0,8.23
10/02/2011,19:45:00,12.93,82.04,0,13.5,35.23,10.47,-0.1,0,9.59
10/02/2011,20:00:00,12.94,81.04,0,13.48,36.44,10.26,0,0,9.62
10/02/2011,20:15:00,12.93,81.26,0,13.47,33.25,10.28,0,0,6.94
10/02/2011,20:30:00,12.93,79.87,0,13.55,20.35,10.1,0,0,7.72
10/02/2011,20:45:00,12.93,79.01,0,13.58,2.06,9.97,0,0,7.31
10/02/2011,21:00:00,12.92,79.81,0,13.49,4.91,10.03,0,0,4.78
10/02/2011,21:15:00,12.92,79.15,0,13.46,74.28,9.88,0,0,5.73
10/02/2011,21:30:00,12.92,78.71,0,13.35,17.31,9.69,0,0,6.58
10/02/2011,21:45:00,12.92,78.62,0,13.28,13.13,9.61,0,0,7.57
10/02/2011,22:00:00,12.91,78.74,0,13.19,9.28,9.54,0,0,5.85
10/02/2011,22:15:00,12.91,77.92,0,13.18,342.82,9.37,0,0,6.81
10/02/2011,22:30:00,12.91,78.42,0,13.08,340.5,9.37,0,0,9.01
10/02/2011,22:45:00,12.91,79.01,0,13,338.24,9.4,0,0,6.8
10/02/2011,23:00:00,12.9,78.6,0,12.96,347.78,9.29,0,0,4
10/02/2011,23:15:00,12.9,78.85,0,12.93,267.71,9.31,0,0,3.38
10/02/2011,23:30:00,12.9,78.98,0,12.91,311.59,9.31,0,0,4.38
10/02/2011,23:45:00,12.89,78.47,0,12.96,18.69,9.26,0.01,0,6.56
10/03/2011,0:00:00,12.91,79.36,0,12.86,60.23,9.34,0,0,8.59
10/03/2011,0:15:00,12.91,81.55,0,12.73,75.65,9.62,0,0,8.06
10/03/2011,0:30:00,12.88,83.2,0,12.6,27.53,9.79,0,0,3.93
10/03/2011,0:45:00,12.88,84.5,0,12.49,24.44,9.92,0,0,4.69
10/03/2011,1:00:00,12.87,84.97,0,12.49,122.21,10,0,0,5.31
10/03/2011,1:15:00,12.87,84.82,0,12.53,226.74,10.01,0,0,4.08
10/03/2011,1:30:00,12.86,84.68,0,12.54,25.22,10,0,0,7.03
10/03/2011,1:45:00,12.86,84.34,0,12.55,14.72,9.95,0,0,8.89
10/03/2011,2:00:00,12.85,83.47,0,12.61,44.43,9.85,0,0,6.09
10/03/2011,2:15:00,12.85,84.1,0,12.5,23.7,9.85,0,0,8.81
10/03/2011,2:30:00,12.84,83.37,0,12.51,35.8,9.74,0,0,7.12
10/03/2011,2:45:00,12.83,82.17,0,12.59,289.69,9.6,0,0,4.63
10/03/2011,3:00:00,12.83,81.6,0,12.54,330.43,9.44,0,0,5.45
10/03/2011,3:15:00,12.82,82.15,0,12.51,325.68,9.51,0,0,5.92
10/03/2011,3:30:00,12.81,81.62,0,12.54,355.32,9.45,0,0,5.55
10/03/2011,3:45:00,12.8,81.52,0,12.54,7.11,9.42,0,0,7.61
10/03/2011,4:00:00,12.8,81.34,0,12.63,339.42,9.48,0,0,7.12
10/03/2011,4:15:00,12.79,82.19,0,12.52,27.77,9.53,0,0,5.39
10/03/2011,4:30:00,12.78,82.96,0,12.46,3.11,9.62,0,0,7.65
10/03/2011,4:45:00,12.77,83.34,0,12.43,31.73,9.65,0,0,6.92
10/03/2011,5:00:00,12.75,82.09,0,12.54,21.1,9.54,0,0,6.38
10/03/2011,5:15:00,12.75,81.73,0,12.6,96.72,9.53,0,0,4.89
10/03/2011,5:30:00,12.74,81.41,0,12.63,47.87,9.5,0,0,6.77
10/03/2011,5:45:00,12.73,80.68,0,12.64,43.13,9.37,0,0.04,7.85
10/03/2011,6:00:00,12.72,80.27,0,12.69,47.21,9.35,0,2.49,7.73
10/03/2011,6:15:00,12.79,79.96,0,12.75,96.63,9.34,0,14.31,4.84
10/03/2011,6:30:00,13.13,79.54,0,12.87,310.05,9.38,0,35.9,6.41
10/03/2011,6:45:00,13.57,79.79,0,12.95,40.05,9.5,0.01,78.91,10.5
10/03/2011,7:00:00,13.59,80.79,0,12.99,34.78,9.74,0,104.41,8.21
10/03/2011,7:15:00,13.59,80.99,0,13.2,35.5,9.97,0,164.83,6.82
10/03/2011,7:30:00,13.6,74.83,0,14.45,35.56,9.99,0,388.12,11.03
10/03/2011,7:45:00,13.6,72.98,0,14.36,45.11,9.53,0.02,220.11,9.55
10/03/2011,8:00:00,13.6,71.18,0,14.81,19.95,9.59,0,308.21,8.92
10/03/2011,8:15:00,13.6,72.84,0,14.31,20.45,9.45,0,241.23,10.52
10/03/2011,8:30:00,13.6,71.97,0,14.73,359.09,9.68,0.01,283.74,6.61
10/03/2011,8:45:00,13.61,70.68,0,15.24,23.3,9.89,0,407.37,7.46
10/03/2011,9:00:00,13.61,69.15,0,15.75,25.97,10.05,0,413.16,9.19
10/03/2011,9:15:00,13.62,67.59,0,16.13,40.37,10.07,0,431.53,9.22
10/03/2011,9:30:00,13.61,68.48,0,15.71,28.85,9.87,0.04,309.51,7.86
10/03/2011,9:45:00,13.62,67.52,0,16.51,68.13,10.42,0.03,584.97,9.33
10/03/2011,10:00:00,13.62,65.6,0,16.84,36.74,10.3,0.03,434.47,8.12
10/03/2011,10:15:00,13.62,67.51,0,16.19,44.17,10.12,0.01,292.33,8.49
10/03/2011,10:30:00,13.62,70.74,0,15.52,35.84,10.18,0.05,216.08,8.66
10/03/2011,10:45:00,13.62,74.18,0,15.14,41.73,10.54,0.01,178.77,8.45
10/03/2011,11:00:00,13.62,75.05,0,15.12,34.89,10.68,0.01,218.51,6.44
10/03/2011,11:15:00,13.62,75.45,0,15.17,75.76,10.82,0.07,202.05,12.27
10/03/2011,11:30:00,13.62,72.98,0,15.65,60.77,10.78,0,290.13,9.91
10/03/2011,11:45:00,13.62,71.49,0,16.05,71.3,10.85,0.01,186.18,8.71
10/03/2011,12:00:00,13.62,75.81,0,15.42,57.15,11.13,0.01,267.74,10.05
10/03/2011,12:15:00,13.62,70.19,0,16.92,32.2,11.39,-0.01,667.02,8.01
10/03/2011,12:30:00,13.63,64.12,0,18.08,38.31,11.13,0,720.57,10.69
10/03/2011,12:45:00,13.63,62.81,0,18.17,53.34,10.92,0,622.79,8.66
10/03/2011,13:00:00,13.63,64.65,0,17.12,19.26,10.34,0,172.63,7.87
10/03/2011,13:15:00,13.63,69.42,0,16.42,34.2,10.76,0,375.26,8.65
10/03/2011,13:30:00,13.63,66.97,0,17.06,17.98,10.83,0,343.94,8.58
10/03/2011,13:45:00,13.63,66.88,0,17.66,29.61,11.38,0.01,683.97,9.74
10/03/2011,14:00:00,13.63,68.75,0,16.83,49.64,11,0.01,270.57,10.25
10/03/2011,14:15:00,13.64,67.92,0,16.35,67.59,10.36,0.01,212.42,13.1
10/03/2011,14:30:00,13.63,74.76,0.1,15.27,68.19,10.78,0.01,159.23,10.46
10/03/2011,14:45:00,13.63,74.39,0,15.22,60.81,10.65,0.01,150.55,9.83
10/03/2011,15:00:00,13.63,72.06,0,16.22,60.92,11.12,0.01,552.97,8.08
10/03/2011,15:15:00,13.63,66.01,0,17.23,57.18,10.77,0.02,275.61,10.11
10/03/2011,15:30:00,13.64,67.68,0,16.92,57.23,10.85,0.02,269.78,8.42
10/03/2011,15:45:00,13.63,75.04,0,15.83,42.01,11.37,-0.01,114.77,7.81
10/03/2011,16:00:00,13.63,75.58,0.2,15.8,30.28,11.45,0,147.22,5.31
10/03/2011,16:15:00,13.63,80.5,2.2,15.05,22.91,11.68,-0.56,37.72,6.87
10/03/2011,16:30:00,13.62,83.51,2.1,14.41,52.65,11.63,-3.19,38.76,7.75
10/03/2011,16:45:00,13.62,81.98,0.5,14.57,62.07,11.5,-0.32,28.13,7.24
10/03/2011,17:00:00,13.62,84.52,0.3,14.36,25.72,11.76,-0.52,28.01,5.04
10/03/2011,17:15:00,13.6,81.71,0,14.51,42.27,11.39,-0.15,21.3,8.46
10/03/2011,17:30:00,13.55,80.83,0,14.47,61.2,11.19,0,18.88,7.12
10/03/2011,17:45:00,13.11,81.68,0,14.25,52.17,11.13,0.01,6.5,7.32
10/03/2011,18:00:00,12.98,80.33,0,14.17,36.44,10.8,-0.17,1.52,6.97
10/03/2011,18:15:00,12.96,80.6,0,14.11,46.86,10.79,-0.21,0.09,6.65
10/03/2011,18:30:00,12.95,80.14,0,14.07,37.28,10.66,0,0.11,6.1
10/03/2011,18:45:00,12.94,81.76,0,13.81,20.77,10.71,0,0.18,6.18
10/03/2011,19:00:00,12.94,82.63,0.2,13.71,44.75,10.78,-0.03,0,6.17
10/03/2011,19:15:00,12.94,83.31,0.1,13.75,59.18,10.94,-0.02,0,4.87
10/03/2011,19:30:00,12.93,85.19,0.1,13.49,48.55,11.02,-0.03,0,2.74
10/03/2011,19:45:00,12.93,86.47,2,13.42,90.91,11.19,-0.8,0.06,3.66
10/03/2011,20:00:00,12.93,87.98,0.5,13.28,63.01,11.31,-1.73,0.02,5.05
10/03/2011,20:15:00,12.93,88.04,0.7,13.36,164.07,11.39,-0.53,0,2.64
10/03/2011,20:30:00,12.92,86.75,0.1,13.35,56.78,11.17,-0.36,0.13,10.12
10/03/2011,20:45:00,12.92,86.31,0.1,13.38,39.64,11.11,-0.08,0,6.94
10/03/2011,21:00:00,12.92,87.21,0.2,13.27,54.97,11.17,-0.15,0,6.99
10/03/2011,21:15:00,12.92,85.96,0.2,13.22,48.43,10.89,-0.27,0.01,10.95
10/03/2011,21:30:00,12.92,86.41,0.2,13.05,31.77,10.81,-0.18,0,6.09
10/03/2011,21:45:00,12.91,86.86,0.1,12.96,49.23,10.8,-0.11,0,4.48
10/03/2011,22:00:00,12.91,85.75,0.1,13.01,59.4,10.65,-0.17,0,9.59
10/03/2011,22:15:00,12.91,87.15,0.2,12.68,57.74,10.58,-0.12,0,7.83
10/03/2011,22:30:00,12.91,87.56,0.2,12.61,43.11,10.58,-0.14,0,6.05
10/03/2011,22:45:00,12.9,88.74,0.3,12.55,0.35,10.72,-0.24,0,3.18
10/03/2011,23:00:00,12.9,87.9,0.1,12.64,25.78,10.67,-0.13,0,4.36
10/03/2011,23:15:00,12.9,88.31,0.1,12.59,79.29,10.68,-0.1,0,3.72
10/03/2011,23:30:00,12.89,88.41,0.2,12.52,233.17,10.63,-0.16,0,2.48
10/03/2011,23:45:00,12.89,91.82,0.1,12.13,227.38,10.82,-0.22,0,3.47
